"","Age","MPCOQ","MAAT","MAF","AI"
"1",56,-1.33539985563764,3.11474972246358,9.13974318028281,2085.47138032778
"2",141,-0.265091484565291,2.94442512186073,10.0292385605009,1650.35828558098
"3",441,13.6501256959842,6.1071408496398,11.2449045369272,1994.69180721108
"4",672,5.3386503133221,3.8471958520319,11.8100914535996,1293.30548268782
"5",918,7.3743499482857,6.44650055444504,11.435317898506,1233.00864456948
"6",1158,-0.750794152670923,5.87165090442049,10.6436403619311,2453.08576053663
"7",1393,8.24249945465002,-0.800094311891517,7.30140769360376,2315.59364313724
"8",1640,1.38352382644306,-0.245233766707407,8.43406680729946,2481.17497087396
"9",1883,-2.79212376185013,-2.38965307587871,6.6627528980871,2925.99020143398
"10",2227,-1.09758265137038,-0.914442453353618,5.86878057212883,3476.02101931445
"11",2392,9.81558045305668,-0.721742611287527,6.88290582116512,3216.45030746364
"12",2568,3.53714930102589,1.3472795208062,8.87622489795033,3167.987096332
"13",2747,0.979664492356295,0.364283328219464,9.41171728339261,3102.39106571901
"14",2910,-13.0022940262303,2.78553763214128,8.38590662421537,3176.57576288244
"15",3083,-3.31700281765011,1.58112180592812,7.52776864892654,3213.54155382782
"16",3237,8.1433186212792,1.31731165663315,8.7734582740291,3138.68476989026
"17",3360,8.41672995001638,1.50575909495454,9.02999885251531,3028.01085141701
"18",3478,8.66106219165918,1.83524474461807,8.09897793395779,3249.54665531326
"19",3598,4.25611297341295,3.50862131703592,9.44088473724349,3302.92061398078
"20",3716,46.1674777083992,7.86092082923834,13.3357586472708,2319.03130005749
"21",3835,11.3298467219815,5.78868530979779,10.3148965055648,2666.87738447905
"22",3950,32.283060464413,1.16411897030873,8.08098810035188,3267.61747696317
"23",4071,43.2040895756845,1.61117094171543,7.31453778996578,3438.31985165929
"24",4183,19.2723422980654,-2.80157878038284,5.34614302567195,3199.06761799628
"25",4302,13.6789770362545,-2.83163485582891,5.7539993975024,3228.69874808543
"26",4422,13.5784877564597,-0.858990688260057,5.87233475961535,2923.86551782936
"27",4537,13.3611286015964,0.739672588669187,7.23330972102133,3367.8240085667
"28",4645,-13.831070927326,-2.74876167280513,6.52253463280777,2721.49892406591
"29",4786,-2.0246931393418,-3.46842464674647,5.26574362489475,3135.79979829685
"30",4923,11.8840209371669,0.209219420294094,6.71988943548226,3579.90277563203
"31",5057,5.12135263875052,0.0980145184077606,6.94281086860936,2972.12547402295
"32",5173,-5.2516233427845,-1.6168602122494,6.39249466423344,3193.31178835428
"33",5289,27.4633696641698,-1.82846083656854,7.08133517240056,2800.736678945
"34",5403,6.37019582226889,-3.05641489177591,6.42940743003812,3350.41101639985
"35",5517,13.1358046278625,-2.26311345870808,7.0937588385123,3260.78107600896
"36",5601,25.7088740830359,1.54245033044136,8.34405572277259,4011.27546014609
"37",5683,10.4534883569684,-2.03934384079146,6.85627385511933,3031.6487761169
"38",5766,12.0083227643018,-0.105115979784579,7.72304230169767,3455.71860714431
"39",5849,56.9958260444012,-0.178457173457623,7.98233653798411,3104.31589627075
"40",5932,55.801116259102,-1.01253026272825,8.68281947300499,2602.97210174204
"41",6056,18.4793960002503,-3.00092877798039,6.89418700870534,2371.72709025091
"42",6182,30.0115482586673,-2.7228092561319,6.96096751193502,2811.59585184802
"43",6308,12.3217952982076,-2.7351452817034,6.52513756918232,3151.23904909023
"44",6435,0.87196169222838,-3.29307532017219,5.90779989581926,3274.86124241212
"45",6562,-16.6399973888583,-3.30321785232056,5.40997133849969,2881.7573867976
"46",6688,18.637048160548,-2.42035428431128,5.91177194568686,3025.46668898602
"47",6815,-4.91496356955713,-5.49529942149211,4.27762329960032,2938.50648636358
"48",6943,17.1422758441816,-4.20904640353333,5.53045403198495,2979.80178197433
"49",7075,-9.575086827591,-3.75070998864309,5.51783612127017,2598.60892687807
"50",7273,-9.71012415595766,-2.45164315916966,6.09576843725875,2743.19918583728
