"","Age","MPCOQ","MAAT","MAF","AI"
"1",56,-2.28223387007791,2.53676875319374,10.1780633953229,2185.39796627486
"2",141,-1.60054651028576,2.43154735520627,10.7522417830668,1574.07547919526
"3",441,11.0529615560126,4.41787537983988,13.0828153793332,2282.89067966421
"4",672,5.0807781033946,4.4744852767001,11.5345728278704,1297.13931116644
"5",918,22.2443415493185,4.14553403609312,13.0084412838148,1053.94542523998
"6",1158,13.790004500596,3.7982294770693,13.1133998721867,2350.99675817884
"7",1393,-3.26309907262809,-3.02297089946619,8.95865542608001,2388.32430934896
"8",1640,0.234595330577864,-1.96241653832368,9.88895741070638,2565.58259659755
"9",1883,-8.28048023712464,-2.35708910130166,6.81949846374528,2744.46405367324
"10",2227,11.2197405182829,0.0605372674718148,7.79810455890309,3673.11965422475
"11",2392,8.76706773950657,0.515133668926023,9.61101546420314,3136.10500997494
"12",2568,4.42520018758548,2.61273073345665,10.6859008224825,3163.17675019066
"13",2747,6.96595349210099,2.05221514610748,11.6592235756027,3059.3094456592
"14",2910,-4.59728175133571,1.37963599392208,9.6554447756998,3147.85853901776
"15",3083,2.77783573243185,2.24368231427985,8.87975294727205,3362.96432995118
"16",3237,9.95144383056281,1.49985051013131,10.3533707553832,3005.37975554401
"17",3360,18.457479078724,1.12301367431729,9.87280260221437,3143.07008776006
"18",3478,6.39548834661081,1.41114730040497,9.04732309438729,3705.37423181298
"19",3598,-3.27088759784877,2.88962642604682,9.78045376755507,3022.49278711428
"20",3716,31.4877826312854,4.16879348801096,14.1198316977659,2114.00726240246
"21",3835,13.3404512656658,4.391534976369,11.163104366537,2557.50659918791
"22",3950,42.1756122488834,1.91031989514707,10.666432032926,3591.84265806791
"23",4071,25.4422451491356,1.59607413427992,9.92268024518554,3381.89514255168
"24",4183,17.1027380021146,-1.67609794506339,6.21597266674321,3132.61174582381
"25",4302,11.9236975783969,-1.86992320899544,6.26426204760778,3224.2136833204
"26",4422,16.3210630649507,0.207629912111472,7.26356115076847,3319.78713026549
"27",4537,20.432317240777,-0.447207652259086,9.2931907561261,3651.33044838207
"28",4645,8.29084412460433,-2.95131667350167,6.60467028207856,2927.67008735028
"29",4786,10.5740330130455,-3.2802332357949,5.76736249843935,3281.76806493449
"30",4923,27.5136854466665,0.549549729194188,9.21741769943608,3611.40673841702
"31",5057,34.41956934716,-0.0863097549517753,7.70070314888844,3109.18276108097
"32",5173,13.8503533339701,-1.90096033843759,7.00831621210983,3258.15449569124
"33",5289,14.4194655511863,-1.65094257144716,7.56724236812184,2602.70598897623
"34",5403,17.5472510924675,-1.68005175223836,8.0032864951386,3571.1494591728
"35",5517,4.61596506580133,-2.3261600011915,6.55229038772501,3809.7931646726
"36",5601,14.2347442173032,-0.15034905433498,7.5470930495313,4091.48335451077
"37",5683,0.59059091276895,-2.81875555997456,6.22033029458384,3118.74017141113
"38",5766,6.21940819636019,-0.926324331282307,8.22404657464023,3680.74115341638
"39",5849,27.5629360826026,-2.03374013452593,7.01355962162265,3391.87572639355
"40",5932,8.5207287521015,-2.77749314553554,7.5927612137392,3115.29328384577
"41",6056,16.6268575352337,-4.09519913152715,5.22133997697773,2616.49416101739
"42",6182,-3.80812451936916,-4.38252397143099,6.85418257514457,2617.67113380714
"43",6308,5.90143399413675,-3.67633446025328,6.20437967862863,3271.59172734133
"44",6435,-0.221387686635438,-4.30889475157932,5.40616884407343,3152.33954855981
"45",6562,-20.3768736930513,-4.18328544621969,5.65928249224477,2132.54162877037
"46",6688,14.7620122337834,-3.2611717562453,5.30145782086586,3246.32659467418
"47",6815,0.240141170370049,-5.33319653974829,4.06528148182962,2647.62281630624
"48",6943,-7.55165092587827,-4.53253693037988,5.02088151932324,2802.16014354228
"49",7075,-2.28563932027754,-4.95531771822215,5.02102838190956,2408.64650738141
"50",7273,-14.4629215972758,-3.87886771907473,6.61054932699718,2140.43224656263
