"","Age","MPCOQ","MAAT","MAF","AI"
"1",-28,51.9844799850451,7.52538170321116,11.2866902135278,2401.53863689895
"2",23,66.0231854338957,6.23096768151065,11.1390983279326,2960.96382529
"3",77,33.7191601498689,4.44380606718474,10.6165676312399,2766.0242524509
"4",137,46.3745665301031,5.41821628176974,10.5457813873993,2811.50294857131
"5",204,33.4495657846481,3.87867258138691,10.5939015410937,2969.81789732996
"6",273,31.4479610458915,5.05301499593093,10.8500400091231,2810.62358937742
"7",341,62.9626109328663,5.86075646876221,10.7149537290996,2781.85453236961
"8",408,54.2603966631719,7.05801655577485,11.1655136111958,2928.27121418892
"9",478,49.2156892994011,6.26951047040977,11.6558857415685,2911.08071114742
"10",550,35.1123375847025,5.09813848804499,10.7052052146637,2749.79778823955
"11",619,21.4241412832866,4.40784245483833,11.1325164202932,2577.36911159431
"12",691,37.2886197142752,6.75231817479913,11.5254511584919,2479.16144678329
"13",761,24.2657826266073,5.75360030916563,11.3709005590436,2708.42770736145
"14",819,49.4310969677749,6.53361712256117,11.3230975563315,2869.85667032399
"15",876,22.5527091322298,4.78110144478418,10.6389780094901,2956.6773756169
"16",935,30.1538252714021,4.83717507157146,10.876118024812,2953.59930465622
"17",1018,39.143778992926,7.69151305682275,11.3603192699182,2674.18194998882
"18",1073,43.250409404621,6.09129085523113,10.7559244259328,2860.32437663107
"19",1101,48.3831093096205,5.25663734447515,11.0397259313117,2983.89323941775
"20",1156,67.2951183444263,6.96990570111681,11.048207712902,3033.26062848658
"21",1211,22.3087584342785,6.26626626359896,11.2721271418352,2755.89079575332
"22",1267,38.3907975743628,8.65840803167819,11.2141174502313,2674.18194998882
"23",1326,48.0037464693154,6.52767660138234,11.1173040489564,3024.0319555817
"24",1382,84.6412915468099,6.64305696302804,11.0364214028656,2867.73667382695
"25",1441,89.2531175412774,6.72830192448815,11.017189044717,2882.5812809043
"26",1504,36.692452645193,5.84971955011002,11.3598503352598,2874.48063237408
"27",1568,48.3004688686451,5.57381229294557,10.8163984230251,2981.47569865952
"28",1634,32.5708872818665,5.81201705959082,10.5859041176923,2841.34969032795
"29",1697,51.1644050098778,6.08280343938709,10.5793486974853,2936.41875778879
"30",1762,25.8212213163854,4.44013139168046,8.98973318809197,2621.0582864759
"31",1827,91.5619549242975,7.05699297168299,10.4790359137789,2878.39554785859
"32",1892,64.7066507354936,5.10896168727785,9.141035595765,2956.30098317564
"33",1957,26.4917203499126,3.51430434368049,9.02477492804925,2582.61637553736
"34",2022,82.5076338263795,6.45318191107769,10.797844947281,2720.08022695475
"35",2084,53.9121345372459,4.51390389051771,9.20382718454364,2818.79326195973
"36",2147,36.5217491286973,3.98946172898899,9.36950650080928,2580.40731679838
"37",2212,35.0989622229696,4.03972315212768,9.06813737673756,2617.28398988845
"38",2281,28.4497424898877,4.22548131818443,9.15091345073471,2756.88399365271
"39",2355,21.6862287451978,3.04917651219853,8.57248319002617,2574.98689993774
"40",2426,22.3248942723102,3.49728630407681,9.17923622616707,2493.50564671455
"41",2499,43.3228241897598,4.00024233426781,8.46591933932053,2509.25051653654
"42",2573,51.4916806688578,2.9896068292099,8.32476100305559,2929.37925951801
"43",2648,33.1868406434509,3.69289417190292,8.79421032892268,2816.8918803786
"44",2724,45.6687976789745,3.84042816075468,9.20611513123247,2630.94744926146
"45",2798,53.2333877485794,2.50500444611626,7.33755421639495,3770.17642629003
"46",2873,75.9792372848755,2.04485512998179,7.59111417608523,4480.07777706696
"47",2947,42.6962584145933,2.71477537587712,8.46522756677028,3316.9915839439
"48",3018,62.5981567753828,3.45585096350697,9.3027432346315,3962.73700885243
"49",3086,91.6199495116352,5.1501985215603,8.76588366031641,3706.27123614116
"50",3165,46.4105234293299,4.04413840602111,8.170136526632,4668.96130626144
"51",3228,48.0196679962871,4.77036960161761,8.62741905730265,3706.04446244141
"52",3284,46.7405781412823,3.16162067107007,8.78633458190469,3810.05402549864
"53",3338,61.039651737162,4.58462118224057,8.98054136867733,4021.26030144572
"54",3391,66.6995048211596,2.41590866403339,7.31310474760386,4005.33373215435
"55",3443,52.1382774485036,4.12409303076802,8.11564220268969,3835.59392927439
"56",3497,80.1600276169925,4.31737761567148,8.59092954687621,4130.01225101339
"57",3552,49.6356425893931,2.97798239863568,7.64683081532887,4099.09105741289
"58",3604,74.1683820597987,3.89807540642228,8.35616650757134,4174.8315164375
"59",3658,70.9510501749616,5.14177954947822,8.42198670414429,4518.58988156908
"60",3710,76.948703729871,6.13424347250147,8.82681632056918,4272.79588740772
"61",3763,74.4122610429364,2.36551972223048,7.4111196382799,4332.26239686878
"62",3815,88.1391288196514,6.42268981727131,9.41631368421342,4161.06043449544
"63",3871,70.9156758501643,2.73971593863644,7.45256377118345,4407.82840988643
"64",3938,55.2328898865619,1.69446399620527,7.64697329149135,3934.8896390977
"65",4006,58.0364429579336,3.00347595521564,8.56328622746476,3638.80262730443
"66",4074,29.0384695529219,2.90569812393974,8.1567806539545,2564.37681009639
"67",4141,33.5145479929521,1.83702265921215,7.49000114298687,3382.34397320519
"68",4208,53.3235956150308,4.78094595507468,10.087503642511,3724.78738441649
"69",4278,37.6558236067313,3.82698194513423,9.78821333579049,3528.64280174962
"70",4340,33.8830462888212,3.68863276232734,10.213142932429,3260.36587562196
"71",4403,38.4904370860196,3.76349105681594,9.152565383422,3507.14624072918
"72",4469,71.4973051306069,3.39973599449162,8.7926979743873,3418.4375901358
"73",4535,25.5953618720362,2.56558168511199,8.62226674306512,3604.19444706661
"74",4599,61.8640039868874,6.71155364155455,9.49544788621325,4373.18610054085
"75",4659,22.2863653548584,2.14403278018111,7.85791639922136,3966.11078565627
"76",4719,64.2856922672581,5.7873835505035,8.94584109000578,3538.95794194416
"77",4776,25.7893721053276,3.73642822350556,8.83934526254844,3875.51916457401
"78",4833,11.862496793511,2.6583676680882,7.86920312629501,3899.33152400154
"79",4891,36.5363499353888,4.20947557076752,8.01977482358114,4004.11857252391
"80",4952,39.726242946701,2.81166609299108,8.06497389199342,3864.39777130416
"81",5011,16.5567156722313,3.10422018056766,8.44564909596383,3799.33984009856
"82",5073,34.5862704206726,2.55905020197923,8.01828746922049,3617.74707029198
"83",5137,25.0047908662255,6.32100950623368,10.1537886207375,3909.04569168562
"84",5196,37.1584682248969,5.92064995931858,8.935814654387,3884.09531338235
"85",5256,50.543502590971,6.09891080403023,9.02782025197,3708.41817748836
"86",5313,54.1701485834998,5.39703035515451,8.9670395201907,3736.43508728734
"87",5370,32.7450073469299,8.64495634177722,12.23983588181,2905.4000931429
"88",5436,74.9609871982612,8.3935783673978,11.6807434547407,3580.99705419655
"89",5514,74.6040260629988,9.49881362913152,11.5116800256539,2948.19449953413
"90",5679,64.4808631156375,7.57900411543861,9.86844091546047,3724.51556892766
"91",5841,49.0933324831526,6.62187680722395,9.4634043752616,3838.8443842456
"92",5999,40.3886685969494,5.81197879615879,9.18787020841863,3846.17846550861
"93",6151,51.7325333006019,5.84373358250043,9.08971731943492,3819.23283719016
"94",6299,33.6897149096984,3.79833988669581,8.61263018747002,2547.1336805532
"95",6445,36.9354358333475,3.55463892300496,8.83105047431677,3705.13774987335
"96",6598,16.112581059239,2.40398137988408,7.74334439929604,3707.74731533195
"97",6756,29.505525209443,3.56981376638168,8.01572234297155,3963.82680669175
"98",6917,37.405211385472,3.27547817386715,8.13355192199992,3878.46940718233
"99",7084,58.3405073341015,1.48877323257451,7.4289219683277,3915.49483146055
"100",7228,72.6062110685345,2.75631600992693,7.6168505616664,4068.81624395198
"101",7400,40.3462580484429,5.74089484705846,8.88517062746142,4107.17874173291
"102",7579,58.453237474731,6.94624929826619,9.04335257813028,3927.70374917465
"103",7535,44.0776185829179,7.21427588027762,9.13983349660071,3779.90418450528
"104",7709,45.7655759245499,6.65577489819785,10.382620479666,3735.84879688909
"105",7883,2.3118950990975,5.14859643734553,9.19772235313743,3929.25135089676
"106",8057,60.088447567298,7.81798586466156,13.7601264456774,2324.99972709275
"107",8231,42.4493123704441,7.43658213280592,10.5676380745911,3274.22550121427
"108",8405,41.8998928786503,5.61206594121995,8.99579963353222,3700.9566763862
"109",8580,-2.12764696249762,6.27637344487676,10.142431606836,3038.41428934146
"110",8753,24.5565378466538,4.02939131613627,8.83201504353791,3550.21079601823
"111",8927,13.3010609009228,1.93905446768565,8.61401125349771,3723.08133105586
"112",9101,4.50079772131274,4.5281878274534,9.37448602960789,3343.76437446962
